WTA,Location,Tournament,Date,Tier,Court,surface,Round,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL,tourney_date
21,Rome,Internazionali BNL d'Italia,2026-05-13,WTA1000,Outdoor,Clay,Quarterfinals,3,Svitolina E.,Rybakina E.,10,2.0,3530,8555.0,2.0,6.0,6,4,6,4,2.0,1.0,Completed,3,1.4,,,3.1,1.4,2.96,1.38,3.25,1.42,20260513
21,Rome,Internazionali BNL d'Italia,2026-05-14,WTA1000,Outdoor,Clay,Semifinals,3,Gauff C.,Cirstea S.,4,27.0,6749,1595.0,6.0,4.0,6,3,,	,2.0,0.0,Completed,1.4,3.0,,,1.48,3.0,1.42,2.81,1.48,3.05,20260514
21,Rome,Internazionali BNL d'Italia,2026-05-14,WTA1000,Outdoor,Clay,Semifinals,3,Svitolina E.,Swiatek I.,10,3.0,3530,6948.0,6.0,4.0,2,6,6,2,2.0,1.0,Completed,4,1.25,,,4.0,1.29,3.8,1.25,4.5,1.28,20260514
21,Rome,Internazionali BNL d'Italia,2026-05-16,WTA1000,Outdoor,Clay,The Final,3,Svitolina E.,Gauff C.,10,4.0,3530,6749.0,6.0,4.0,6,7,6,2,2.0,1.0,Completed,2.3,1.62,,,2.3,1.7,2.2,1.65,2.36,1.72,20260516
22,Rabat,Morocco Open,2026-05-18,WTA250,Outdoor,Clay,1st Round,3,Teichmann J.,Grabher J.,207,123.0,352,661.0,6.0,4.0,7,6,	,,2.0,0.0,Completed,2,1.8,,,2.12,1.8,2.05,1.73,2.26,1.77,20260518
22,Rabat,Morocco Open,2026-05-18,WTA250,Outdoor,Clay,1st Round,3,Udvardy P.,Vandewinkel H.,68,102.0,951,790.0,6.0,4.0,6,2,,	,2.0,0.0,Completed,1.73,2.1,,,1.83,2.18,1.72,2.06,1.78,2.28,20260518
22,Rabat,Morocco Open,2026-05-18,WTA250,Outdoor,Clay,1st Round,3,Kalinina A.,Waltert S.,84,93.0,873,856.0,6.0,3.0,6,4,,	,2.0,0.0,Completed,1.44,2.75,,,1.5,2.75,1.45,2.66,1.52,2.84,20260518
22,Rabat,Morocco Open,2026-05-18,WTA250,Outdoor,Clay,1st Round,3,Marcinko P.,Zvonareva V.,76,326.0,917,201.0,6.0,2.0,6,4,	,,2.0,0.0,Completed,1.53,2.5,,,1.53,2.63,1.5,2.54,1.52,2.84,20260518
22,Rabat,Morocco Open,2026-05-18,WTA250,Outdoor,Clay,1st Round,3,Parks A.,Uchijima M.,80,110.0,902,707.0,6.0,2.0,6,4,	,,2.0,0.0,Completed,2.75,1.44,,,2.75,1.5,2.61,1.46,2.76,1.55,20260518
22,Rabat,Morocco Open,2026-05-18,WTA250,Outdoor,Clay,1st Round,3,Ferro F.,Kovinic D.,200,,370,,6.0,2.0,6,3,	,,2.0,0.0,Completed,1.11,6.5,,,1.14,7.0,1.1,6.44,1.11,8.6,20260518
22,Rabat,Morocco Open,2026-05-18,WTA250,Outdoor,Clay,1st Round,3,Bondar A.,Hercog P.,58,217.0,1023,333.0,1.0,1.0,,	,,,0.0,0.0,Retired,1.25,4.0,,,1.25,4.1,1.23,3.96,1.26,4.5,20260518
22,Rabat,Morocco Open,2026-05-19,WTA250,Outdoor,Clay,1st Round,3,Kotliar Y.,Jones F.,528,105.0,100,736.0,2.0,6.0,6,3,6,4,2.0,1.0,Completed,9,1.07,,,9.0,1.08,7.84,1.07,10.0,1.11,20260519
22,Rabat,Morocco Open,2026-05-19,WTA250,Outdoor,Clay,1st Round,3,Nahimana S.,Tomljanovic A.,231,90.0,309,857.0,6.0,3.0,7,5,	,,2.0,0.0,Completed,4.33,1.22,,,4.33,1.25,4.06,1.23,4.8,1.25,20260519
22,Rabat,Morocco Open,2026-05-19,WTA250,Outdoor,Clay,1st Round,3,Tjen J.,Hennemann C.W.,41,292.0,1292,234.0,6.0,1.0,7,5,	,,2.0,0.0,Completed,1.5,2.63,,,1.5,2.75,1.45,2.68,1.49,3.0,20260519
22,Rabat,Morocco Open,2026-05-19,WTA250,Outdoor,Clay,1st Round,3,Kabbaj Y.,Cengiz B.,334,429.0,195,136.0,7.0,6.0,6,3,	,,2.0,0.0,Completed,2.75,1.44,,,2.8,1.53,2.6,1.47,2.64,1.6,20260519
22,Rabat,Morocco Open,2026-05-19,WTA250,Outdoor,Clay,1st Round,3,Bouzas Maneiro J.,Zaar L.,51,335.0,1200,195.0,6.0,0.0,7,5,,	,2.0,0.0,Completed,1.3,3.5,,,1.3,3.75,1.28,3.57,1.33,4.0,20260519
22,Rabat,Morocco Open,2026-05-19,WTA250,Outdoor,Clay,1st Round,3,Osorio M.,Martincova T.,77,250.0,912,287.0,6.0,0.0,6,4,,	,2.0,0.0,Completed,1.17,5.0,,,1.17,6.0,1.14,5.4,1.16,6.8,20260519
22,Rabat,Morocco Open,2026-05-19,WTA250,Outdoor,Clay,1st Round,3,Maria T.,El Jardi D.,52,1023.0,1111,19.0,6.0,2.0,6,4,,	,2.0,0.0,Completed,1.01,21.0,,,1.02,21.0,1.01,16.91,1.02,26.0,20260519
22,Rabat,Morocco Open,2026-05-19,WTA250,Outdoor,Clay,1st Round,3,Starodubtseva Y.,Fita Boluda A.,54,192.0,1078,383.0,6.0,4.0,6,2,	,,2.0,0.0,Completed,1.22,4.33,,,1.22,4.75,1.19,4.42,1.23,5.0,20260519
22,Rabat,Morocco Open,2026-05-19,WTA250,Outdoor,Clay,1st Round,3,Arango E.,Seidel E.,98,97.0,813,818.0,6.0,3.0,4,6,6,1,2.0,1.0,Completed,2.1,1.73,,,2.12,1.8,2.05,1.74,2.16,1.84,20260519
22,Rabat,Morocco Open,2026-05-20,WTA250,Outdoor,Clay,2nd Round,3,Bouzas Maneiro J.,Ferro F.,51,200.0,1200,370.0,2.0,6.0,7,6,6,3,2.0,1.0,Completed,1.62,2.3,,,1.63,2.38,1.59,2.29,1.68,2.44,20260520
22,Rabat,Morocco Open,2026-05-20,WTA250,Outdoor,Clay,2nd Round,3,Teichmann J.,Parks A.,207,80.0,352,902.0,6.0,3.0,6,4,,	,2.0,0.0,Completed,2.1,1.73,,,2.1,1.8,2.04,1.74,2.12,1.87,20260520
22,Rabat,Morocco Open,2026-05-20,WTA250,Outdoor,Clay,2nd Round,3,Udvardy P.,Nahimana S.,68,231.0,951,309.0,6.0,4.0,6,1,,	,2.0,0.0,Completed,1.25,4.0,,,1.26,4.0,1.24,3.88,1.26,4.7,20260520
22,Rabat,Morocco Open,2026-05-20,WTA250,Outdoor,Clay,2nd Round,3,Marcinko P.,Kotliar Y.,76,528.0,917,100.0,5.0,7.0,6,2,7,6,2.0,1.0,Completed,1.08,8.0,,,1.12,8.0,1.1,6.67,1.13,8.2,20260520
22,Rabat,Morocco Open,2026-05-20,WTA250,Outdoor,Clay,2nd Round,3,Kabbaj Y.,Maria T.,334,52.0,195,1111.0,6.0,2.0,6,4,	,,2.0,0.0,Completed,4,1.25,,,4.1,1.57,3.72,1.28,4.1,1.3,20260520
22,Rabat,Morocco Open,2026-05-20,WTA250,Outdoor,Clay,2nd Round,3,Osorio M.,Tjen J.,77,41.0,912,1292.0,6.0,3.0,3,6,6,0,2.0,1.0,Completed,1.3,3.5,,,1.33,3.75,1.29,3.52,1.31,4.1,20260520
22,Rabat,Morocco Open,2026-05-20,WTA250,Outdoor,Clay,2nd Round,3,Bondar A.,Arango E.,58,98.0,1023,813.0,7.0,6.0,1,6,6,0,2.0,1.0,Completed,1.3,3.5,,,1.32,4.0,1.27,3.63,1.29,4.3,20260520
22,Rabat,Morocco Open,2026-05-20,WTA250,Outdoor,Clay,2nd Round,3,Kalinina A.,Starodubtseva Y.,84,54.0,873,1078.0,6.0,3.0,7,6,,	,2.0,0.0,Completed,1.62,2.3,,,1.83,2.3,1.66,2.17,1.71,2.4,20260520
22,Rabat,Morocco Open,2026-05-21,WTA250,Outdoor,Clay,Quarterfinals,3,Udvardy P.,Osorio M.,68,77.0,951,912.0,7.0,5.0,6,3,,	,2.0,0.0,Completed,3,1.4,,,3.25,1.4,3.05,1.36,3.3,1.42,20260521
22,Rabat,Morocco Open,2026-05-21,WTA250,Outdoor,Clay,Quarterfinals,3,Marcinko P.,Bouzas Maneiro J.,76,51.0,917,1200.0,6.0,3.0,6,4,	,,2.0,0.0,Completed,2.38,1.57,,,2.38,1.67,2.28,1.6,2.36,1.71,20260521
22,Rabat,Morocco Open,2026-05-21,WTA250,Outdoor,Clay,Quarterfinals,3,Kalinina A.,Bondar A.,84,58.0,873,1023.0,6.0,4.0,7,5,	,,2.0,0.0,Completed,1.8,2.0,,,1.8,2.18,1.75,2.03,1.81,2.2,20260521
22,Rabat,Morocco Open,2026-05-21,WTA250,Outdoor,Clay,Quarterfinals,3,Teichmann J.,Kabbaj Y.,207,334.0,352,195.0,6.0,1.0,5,7,7,6,2.0,1.0,Completed,1.2,4.5,,,1.25,4.5,1.22,4.1,1.26,4.7,20260521
22,Rabat,Morocco Open,2026-05-22,WTA250,Outdoor,Clay,Semifinals,3,Kalinina A.,Udvardy P.,84,68.0,873,951.0,6.0,0.0,6,3,,	,2.0,0.0,Completed,1.4,3.0,,,1.41,3.1,1.38,2.93,1.44,3.15,20260522
22,Rabat,Morocco Open,2026-05-22,WTA250,Outdoor,Clay,Semifinals,3,Marcinko P.,Teichmann J.,76,207.0,917,352.0,7.0,6.0,6,3,,	,2.0,0.0,Completed,1.44,2.75,,,1.53,2.75,1.45,2.68,1.5,2.94,20260522
22,Rabat,Morocco Open,2026-05-23,WTA250,Outdoor,Clay,The Final,3,Marcinko P.,Kalinina A.,76,84.0,917,873.0,6.0,2.0,3,0,,	,1.0,0.0,Retired,3.2,1.36,,,3.2,1.4,3.0,1.37,3.35,1.41,20260523
23,Strasbourg,Internationaux de Strasbourg,2026-05-17,WTA500,Outdoor,Clay,1st Round,3,Li A.,Joint M.,30,34.0,1460,1370.0,6.0,1.0,6,2,,	,2.0,0.0,Completed,1.4,3.0,,,1.42,3.0,1.4,2.87,1.44,3.15,20260517
23,Strasbourg,Internationaux de Strasbourg,2026-05-17,WTA500,Outdoor,Clay,1st Round,3,Stearns P.,Sakkari M.,92,48.0,856,1208.0,6.0,3.0,6,1,,	,2.0,0.0,Completed,2,1.8,,,2.0,2.0,1.92,1.85,2.06,1.89,20260517
23,Strasbourg,Internationaux de Strasbourg,2026-05-17,WTA500,Outdoor,Clay,1st Round,3,Navarro E.,Bejlek S.,39,35.0,1327,1369.0,6.0,1.0,6,4,,	,2.0,0.0,Completed,2.3,1.62,,,2.3,1.73,2.18,1.66,2.32,1.74,20260517
23,Strasbourg,Internationaux de Strasbourg,2026-05-17,WTA500,Outdoor,Clay,1st Round,3,Boisson L.,Wang Xin.,50,32.0,1204,1401.0,6.0,3.0,7,6,,	,2.0,0.0,Completed,2.2,1.67,,,2.25,1.68,2.17,1.66,2.22,1.79,20260517
23,Strasbourg,Internationaux de Strasbourg,2026-05-17,WTA500,Outdoor,Clay,1st Round,3,Fernandez L.A.,Jeanjean L.,24,124.0,1796,653.0,6.0,1.0,7,5,,	,2.0,0.0,Completed,1.36,3.2,,,1.36,3.4,1.32,3.28,1.38,3.5,20260517
23,Strasbourg,Internationaux de Strasbourg,2026-05-18,WTA500,Outdoor,Clay,1st Round,3,Frech M.,Gibson T.,49,55.0,1208,1036.0,7.0,6.0,6,3,	,,2.0,0.0,Completed,2,1.8,,,2.05,1.81,2.0,1.77,2.14,1.84,20260518
23,Strasbourg,Internationaux de Strasbourg,2026-05-18,WTA500,Outdoor,Clay,1st Round,3,Kasatkina D.,Samsonova L.,62,20.0,987,1950.0,7.0,5.0,6,3,	,,2.0,0.0,Completed,1.8,2.0,,,1.81,2.02,1.78,1.98,1.9,2.08,20260518
23,Strasbourg,Internationaux de Strasbourg,2026-05-18,WTA500,Outdoor,Clay,1st Round,3,Cristian J.,Kessler M.,33,47.0,1382,1229.0,6.0,1.0,6,1,,	,2.0,0.0,Completed,1.91,1.91,,,1.91,2.12,1.81,1.95,1.88,2.12,20260518
23,Strasbourg,Internationaux de Strasbourg,2026-05-18,WTA500,Outdoor,Clay,1st Round,3,Oliynykova O.,Eala A.,66,38.0,970,1340.0,3.0,6.0,7,5,6,3,2.0,1.0,Completed,1.8,2.0,,,1.84,2.0,1.8,1.97,1.84,2.14,20260518
23,Strasbourg,Internationaux de Strasbourg,2026-05-18,WTA500,Outdoor,Clay,1st Round,3,Bouzkova M.,Siniakova K.,27,36.0,1596,1362.0,7.0,6.0,6,3,	,,2.0,0.0,Completed,2.3,1.62,,,2.3,1.72,2.17,1.66,2.28,1.75,20260518
23,Strasbourg,Internationaux de Strasbourg,2026-05-19,WTA500,Outdoor,Clay,1st Round,3,Zhang S.,Bucsa C.,74,31.0,919,1406.0,2.0,6.0,7,6,7,5,2.0,1.0,Completed,2.2,1.67,,,2.4,1.67,2.3,1.59,2.52,1.63,20260519
23,Strasbourg,Internationaux de Strasbourg,2026-05-19,WTA500,Outdoor,Clay,1st Round,3,Parry D.,Raducanu E.,94,37.0,853,1360.0,6.0,4.0,7,6,	,,2.0,0.0,Completed,1.91,1.91,,,1.95,1.91,1.89,1.87,1.97,2.02,20260519
23,Strasbourg,Internationaux de Strasbourg,2026-05-19,WTA500,Outdoor,Clay,2nd Round,3,Li A.,Alexandrova E.,30,14.0,1460,2679.0,4.0,6.0,6,4,6,3,2.0,1.0,Completed,1.8,2.0,,,1.83,2.0,1.8,1.97,1.85,2.16,20260519
23,Strasbourg,Internationaux de Strasbourg,2026-05-19,WTA500,Outdoor,Clay,2nd Round,3,Kasatkina D.,Stearns P.,62,92.0,987,856.0,6.0,1.0,6,3,,	,2.0,0.0,Completed,1.8,2.0,,,2.0,2.0,1.86,1.9,1.94,2.04,20260519
23,Strasbourg,Internationaux de Strasbourg,2026-05-19,WTA500,Outdoor,Clay,2nd Round,3,Fernandez L.A.,Frech M.,24,49.0,1796,1208.0,6.0,4.0,3,6,6,4,2.0,1.0,Completed,1.4,3.0,,,1.4,3.1,1.37,3.0,1.43,3.2,20260519
23,Strasbourg,Internationaux de Strasbourg,2026-05-19,WTA500,Outdoor,Clay,2nd Round,3,Mboko V.,Boisson L.,9,50.0,3395,1204.0,6.0,4.0,6,3,	,,2.0,0.0,Completed,1.4,3.0,,,1.4,3.0,1.38,2.92,1.44,3.2,20260519
23,Strasbourg,Internationaux de Strasbourg,2026-05-20,WTA500,Outdoor,Clay,2nd Round,3,Bouzkova M.,Oliynykova O.,27,66.0,1596,970.0,3.0,1.0,	,,,,0.0,0.0,Retired,1.67,2.2,,,1.75,2.2,1.67,2.15,1.74,2.3,20260520
23,Strasbourg,Internationaux de Strasbourg,2026-05-20,WTA500,Outdoor,Clay,2nd Round,3,Cristian J.,Tauson C.,33,21.0,1382,1920.0,6.0,1.0,7,5,,	,2.0,0.0,Completed,1.53,2.5,,,1.55,2.7,1.5,2.55,1.51,2.9,20260520
23,Strasbourg,Internationaux de Strasbourg,2026-05-20,WTA500,Outdoor,Clay,2nd Round,3,Zhang S.,Parry D.,74,94.0,919,853.0,6.0,2.0,7,5,	,,2.0,0.0,Completed,2.38,1.57,,,2.54,1.57,2.44,1.53,2.56,1.62,20260520
23,Strasbourg,Internationaux de Strasbourg,2026-05-20,WTA500,Outdoor,Clay,2nd Round,3,Navarro E.,Jovic I.,39,17.0,1327,2306.0,6.0,4.0,4,6,6,1,2.0,1.0,Completed,2.75,1.44,,,2.9,1.44,2.82,1.41,3.1,1.46,20260520
23,Strasbourg,Internationaux de Strasbourg,2026-05-21,WTA500,Outdoor,Clay,Quarterfinals,3,Li A.,Bouzkova M.,30,27.0,1460,1596.0,6.0,3.0,7,5,,	,2.0,0.0,Completed,2,1.8,,,2.0,1.85,1.96,1.81,2.08,1.91,20260521
23,Strasbourg,Internationaux de Strasbourg,2026-05-21,WTA500,Outdoor,Clay,Quarterfinals,3,Cristian J.,Kasatkina D.,33,62.0,1382,987.0,7.0,6.0,3,6,6,2,2.0,1.0,Completed,2.3,1.62,,,2.5,1.7,2.28,1.61,2.44,1.68,20260521
23,Strasbourg,Internationaux de Strasbourg,2026-05-21,WTA500,Outdoor,Clay,Quarterfinals,3,Navarro E.,Zhang S.,39,74.0,1327,919.0,2.0,6.0,7,6,6,2,2.0,1.0,Completed,1.3,3.5,,,1.34,3.5,1.31,3.37,1.35,3.75,20260521
23,Strasbourg,Internationaux de Strasbourg,2026-05-21,WTA500,Outdoor,Clay,Quarterfinals,3,Mboko V.,Fernandez L.A.,9,24.0,3395,1796.0,6.0,4.0,6,4,	,,2.0,0.0,Completed,1.57,2.38,,,1.6,2.45,1.55,2.38,1.64,2.52,20260521
23,Strasbourg,Internationaux de Strasbourg,2026-05-22,WTA500,Outdoor,Clay,Semifinals,3,Navarro E.,Li A.,39,30.0,1327,1460.0,6.0,1.0,6,3,	,,2.0,0.0,Completed,2.2,1.67,,,2.25,1.73,2.17,1.66,2.4,1.7,20260522
23,Strasbourg,Internationaux de Strasbourg,2026-05-22,WTA500,Outdoor,Clay,Semifinals,3,Mboko V.,Cristian J.,9,33.0,3395,1382.0,7.0,6.0,3,6,6,2,2.0,1.0,Completed,1.33,3.4,,,1.35,3.5,1.33,3.24,1.38,3.55,20260522
23,Strasbourg,Internationaux de Strasbourg,2026-05-23,WTA500,Outdoor,Clay,The Final,3,Navarro E.,Mboko V.,39,9.0,1327,3395.0,6.0,0.0,5,7,6,2,2.0,1.0,Completed,2.5,1.53,,,2.63,1.55,2.49,1.51,2.66,1.58,20260523
24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,McNally C.,Tomljanovic A.,63,100.0,1018,784.0,3.0,6.0,7,6,6,3,2.0,1.0,Completed,1.3,3.5,,,1.4,3.5,1.35,3.13,1.39,3.5,20260524
24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Kostyuk M.,Selekhmeteva O.,15,88.0,2387,865.0,6.0,2.0,6,3,	,,2.0,0.0,Completed,1.06,10.0,,,1.07,10.0,1.06,8.77,1.08,12.5,20260524
24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Bouzkova M.,Bronzetti L.,28,172.0,1631,448.0,6.0,3.0,6,1,,	,2.0,0.0,Completed,1.22,4.33,,,1.25,4.4,1.22,4.17,1.24,4.8,20260524
24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Wang Xin.,Tagger L.,34,90.0,1371,857.0,6.0,3.0,3,6,6,4,2.0,1.0,Completed,2.3,1.62,,,2.5,1.62,2.33,1.58,2.5,1.65,20260524
24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Bencic B.,Kraus S.,11,98.0,3145,795.0,6.0,2.0,6,3,,	,2.0,0.0,Completed,1.22,4.33,,,1.29,4.33,1.25,3.9,1.28,4.5,20260524
24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Volynets K.,Burel C.,108,1486.0,705,3.0,6.0,3.0,6,1,	,,2.0,0.0,Completed,1.2,4.5,,,1.2,4.8,1.19,4.51,1.23,5.1,20260524
24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Starodubtseva Y.,Blinkova A.,55,103.0,1093,733.0,6.0,3.0,6,1,,	,2.0,0.0,Completed,1.29,3.75,,,1.36,3.75,1.32,3.33,1.38,3.55,20260524
24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Wang Xiy.,Kovinic D.,148,,516,,6.0,3.0,6,1,,	,2.0,0.0,Completed,1.04,13.0,,,1.04,15.0,1.03,11.75,1.04,17.5,20260524
24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Linette M.,Valentova T.,73,42.0,931,1265.0,5.0,7.0,6,4,7,6,2.0,1.0,Completed,3.75,1.29,,,4.1,1.3,3.75,1.26,4.1,1.32,20260524
24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Baptiste H.,Krejcikova B.,26,41.0,1683,1271.0,6.0,7.0,7,6,6,2,2.0,1.0,Completed,1.73,2.1,,,1.8,2.12,1.73,2.07,1.83,2.16,20260524
24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Korpatsch T.,Sorribes Tormo S.,95,304.0,829,226.0,6.0,4.0,6,2,,	,2.0,0.0,Completed,1.73,2.1,,,1.73,2.2,1.71,2.1,1.81,2.22,20260524
24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Jones F.,Haddad Maia B.,102,105.0,736,724.0,1.0,6.0,7,6,6,2,2.0,1.0,Completed,1.62,2.3,,,1.68,2.38,1.61,2.28,1.64,2.5,20260524
24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Frech M.,Ruse E.G.,46,77.0,1238,918.0,7.0,6.0,2,1,	,,1.0,0.0,Retired,2.3,1.62,,,2.34,1.63,2.25,1.61,2.4,1.7,20260524
24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Andreeva M.,Ferro F.,8,181.0,4181,418.0,6.0,3.0,6,3,	,,2.0,0.0,Completed,1.04,13.0,,,1.05,14.0,1.04,11.25,1.05,18.5,20260524
24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Sierra S.,Raducanu E.,68,39.0,974,1301.0,6.0,0.0,7,6,,	,2.0,0.0,Completed,1.57,2.38,,,1.58,2.63,1.53,2.46,1.6,2.6,20260524
24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Snigur D.,Tauson C.,93,20.0,839,1920.0,3.0,6.0,7,5,6,2,2.0,1.0,Completed,2.38,1.57,,,2.5,1.57,2.41,1.55,2.62,1.61,20260524
24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Bejlek S.,Stephens S.,35,363.0,1369,173.0,6.0,3.0,6,2,	,,2.0,0.0,Completed,1.57,2.38,,,1.62,2.42,1.58,2.33,1.69,2.42,20260524
24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Stearns P.,Kenin S.,78,87.0,915,867.0,6.0,3.0,6,3,,	,2.0,0.0,Completed,1.44,2.75,,,1.5,2.75,1.47,2.64,,,20260524
24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Bassols M.,Arango E.,175,94.0,438,833.0,6.0,3.0,6,4,	,,2.0,0.0,Completed,2,1.8,,,2.0,1.95,1.86,1.9,1.94,2.02,20260524
24,Paris,French Open,2026-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Cirstea S.,Efremova K.,18,623.0,1985,75.0,6.0,3.0,6,1,,	,2.0,0.0,Completed,1.03,15.0,,,1.04,17.0,1.03,12.75,1.07,14.5,20260524
24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Teichmann J.,Samsonova L.,170,27.0,449,1635.0,6.0,4.0,6,4,,	,2.0,0.0,Completed,3.75,1.29,,,4.0,1.3,3.58,1.28,4.1,1.31,20260525
24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Chwalinska M.,Zheng Q.,114,56.0,693,1080.0,6.0,4.0,6,0,	,,2.0,0.0,Completed,3.5,1.3,,,3.75,1.33,3.48,1.3,4.0,1.31,20260525
24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Kasatkina D.,Sonmez Z.,53,66.0,1119,1003.0,6.0,4.0,6,4,	,,2.0,0.0,Completed,1.4,3.0,,,1.42,3.0,1.4,2.91,1.42,3.35,20260525
24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Paolini J.,Yastremska D.,13,45.0,2787,1246.0,7.0,5.0,6,3,	,,2.0,0.0,Completed,1.53,2.5,,,1.57,2.55,1.53,2.47,1.61,2.58,20260525
24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Bandecchi S.,Bucsa C.,215,33.0,337,1406.0,6.0,4.0,2,6,6,4,2.0,1.0,Completed,3.2,1.36,,,3.3,1.4,3.13,1.35,3.35,1.41,20260525
24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Swiatek I.,Jones E.,3,136.0,7273,557.0,6.0,1.0,6,2,,	,2.0,0.0,Completed,-,34.0,,,1.01,51.0,1.01,25.25,1.01,50.0,20260525
24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Grabher J.,Sramkova R.,121,125.0,661,640.0,6.0,2.0,6,2,	,,2.0,0.0,Completed,2.63,1.5,,,2.63,1.53,2.55,1.5,2.74,1.56,20260525
24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Mertens E.,Maria T.,21,54.0,1858,1111.0,7.0,5.0,6,0,,	,2.0,0.0,Completed,1.05,11.0,,,1.07,11.0,1.06,9.45,1.07,13.0,20260525
24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Rybakina E.,Erjavec V.,2,84.0,8313,873.0,6.0,2.0,6,2,,	,2.0,0.0,Completed,1.01,21.0,,,1.03,34.0,1.02,18.25,1.02,34.0,20260525
24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Lys E.,Marcinko P.,81,51.0,901,1140.0,6.0,3.0,6,0,,	,2.0,0.0,Completed,2.1,1.73,,,2.15,1.8,2.06,1.73,2.28,1.76,20260525
24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Svitolina E.,Bondar A.,7,57.0,4315,1047.0,3.0,6.0,6,1,7,6,2.0,1.0,Completed,1.14,5.5,,,1.17,6.0,1.14,5.44,1.16,6.8,20260525
24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Potapova A.,Joint M.,30,52.0,1470,1130.0,6.0,1.0,6,2,,	,2.0,0.0,Completed,1.11,6.5,,,1.14,7.0,1.12,6.1,,,20260525
24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Putintseva Y.,Gibson T.,76,58.0,918,1040.0,4.0,6.0,6,4,6,1,2.0,1.0,Completed,1.36,3.2,,,1.4,3.3,1.35,3.13,1.4,3.45,20260525
24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Quevedo K.,Jeanjean L.,126,122.0,622,653.0,7.0,6.0,7,6,	,,2.0,0.0,Completed,2,1.8,,,2.07,1.88,1.98,1.8,,,20260525
24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Golubic V.,Udvardy P.,82,59.0,901,1029.0,6.0,0.0,6,2,,	,2.0,0.0,Completed,2.1,1.73,,,2.18,1.75,2.09,1.71,2.28,1.77,20260525
24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Anisimova A.,Rakotomanga Rajaonah T.,6,153.0,5958,494.0,6.0,3.0,6,1,,	,2.0,0.0,Completed,1.06,10.0,,,1.08,11.0,1.06,9.07,1.08,12.0,20260525
24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Rakhimova K.,Cristian J.,89,32.0,860,1414.0,6.0,3.0,4,6,6,4,2.0,1.0,Completed,3.5,1.3,,,3.75,1.32,3.54,1.28,,,20260525
24,Paris,French Open,2026-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Ostapenko J.,Seidel E.,31,96.0,1464,818.0,6.0,4.0,6,4,	,,2.0,0.0,Completed,1.17,5.0,,,1.22,5.0,1.2,4.35,1.21,5.4,20260525
